1501159.00,18.46,22.00,95155.02,94.61,0.30,-1.63,-0.33,98.94,-1.50,5.75,-12.19,34.06,7.50,-15.75,105.06,-8.62,-0.26,-9.68,-1.52,0.56,8.05,1.18,-0.76,0.06,-0.03,0.65,7.00,190.50,10.34,63.42,
1501195.00,18.60,22.00,95168.11,93.46,0.13,-0.24,-0.04,99.25,-0.56,10.88,-12.38,33.38,6.88,-1.62,106.00,-5.88,-0.09,-9.67,-1.58,0.21,9.33,1.72,-0.76,0.08,-0.06,0.64,7.00,190.50,10.34,63.42,
1501228.00,18.59,22.00,95157.65,94.38,0.33,0.33,0.15,99.44,-0.19,14.31,-12.25,35.69,7.69,8.81,103.00,-3.69,-0.03,-9.67,-1.60,0.37,10.00,1.76,-0.76,0.10,-0.08,0.64,7.00,190.50,10.34,63.42,
1501263.00,18.60,22.00,95136.12,96.28,0.36,-0.21,0.21,99.56,0.00,18.56,-12.25,35.69,7.69,12.75,101.81,-1.62,0.00,-9.67,-1.62,0.45,9.50,1.77,-0.75,0.12,-0.10,0.64,7.00,190.50,10.34,63.42,
1501299.00,18.60,22.00,95116.66,98.01,0.71,-0.68,-0.11,99.56,0.06,21.62,-12.06,33.75,5.56,8.88,95.88,-0.88,0.02,-9.66,-1.63,0.69,8.98,1.51,-0.75,0.14,-0.12,0.63,7.00,190.50,10.34,63.42,
1501332.00,18.59,22.00,95093.68,100.04,0.58,-0.72,0.07,99.56,0.44,24.81,-12.00,33.75,6.50,0.00,95.12,0.81,0.11,-9.66,-1.62,0.58,9.20,1.54,-0.75,0.16,-0.15,0.63,7.00,190.50,10.34,63.42,
1501365.00,18.60,22.00,95072.16,101.95,0.58,-0.74,0.19,99.50,1.25,29.38,-12.00,33.75,6.50,-8.31,93.19,-1.06,0.22,-9.66,-1.62,0.36,8.92,1.81,-0.74,0.18,-0.16,0.62,7.00,190.50,10.34,63.42,
1501402.00,18.60,22.00,95047.36,104.14,0.72,-0.42,0.10,99.44,2.00,32.88,-11.69,33.25,3.69,-9.75,93.06,-0.19,0.38,-9.66,-1.60,0.20,9.26,1.88,-0.74,0.19,-0.19,0.62,7.00,190.50,10.34,63.42,
1501436.00,18.60,22.00,95031.37,105.56,0.33,-0.87,-0.11,99.19,2.88,37.44,-13.88,34.00,2.75,-5.50,93.88,5.56,0.49,-9.66,-1.56,0.13,9.01,1.20,-0.73,0.21,-0.21,0.61,7.00,190.50,10.34,63.42,
1501471.00,18.59,22.00,95003.06,108.06,0.54,-0.91,-0.06,98.88,3.38,40.88,-13.88,34.00,2.75,-0.31,102.25,3.25,0.58,-9.67,-1.51,-0.22,8.75,1.48,-0.72,0.23,-0.23,0.61,7.00,190.50,10.34,63.42,
1501506.00,18.59,22.00,94981.73,109.95,0.48,-0.65,-0.47,98.56,3.94,45.38,-13.38,34.06,0.69,2.44,102.50,-0.06,0.67,-9.67,-1.46,-0.22,9.09,1.21,-0.72,0.24,-0.25,0.60,7.00,190.50,10.34,63.42,
1501542.00,18.60,22.00,94968.21,111.39,0.75,-1.27,-0.43,98.44,4.25,48.81,-14.25,35.25,0.69,3.25,103.25,-6.19,0.75,-9.67,-1.44,-0.11,8.39,1.21,-0.71,0.27,-0.28,0.59,7.00,190.50,10.34,63.42,
1501575.00,18.60,22.00,94940.75,113.58,0.52,-1.81,0.09,98.56,4.75,53.25,-13.06,34.88,0.25,0.06,97.69,-12.88,0.82,-9.66,-1.46,-0.36,7.89,1.59,-0.70,0.28,-0.29,0.58,7.00,190.50,10.34,63.42,
1501610.00,18.60,22.00,94916.77,115.71,0.61,-2.10,0.07,98.69,5.31,56.62,-13.06,34.88,0.25,-6.56,94.00,-9.94,0.91,-9.65,-1.47,-0.29,7.54,1.55,-0.70,0.30,-0.31,0.57,7.00,190.50,10.34,63.42,
1501646.00,18.60,22.00,94898.11,117.36,0.73,-2.07,0.27,98.56,6.00,61.00,-13.25,34.50,0.19,-2.31,96.38,-4.62,1.03,-9.64,-1.46,-0.36,7.64,1.77,-0.69,0.31,-0.33,0.56,7.00,190.50,10.34,63.42,
1501678.00,18.61,22.00,94875.74,119.35,0.24,-2.26,0.08,98.38,6.50,64.25,-12.75,34.56,-0.88,-2.88,92.12,-1.69,1.11,-9.63,-1.42,-0.86,7.37,1.50,-0.68,0.33,-0.35,0.55,7.00,190.50,10.34,63.42,
1501714.00,18.61,22.00,94857.09,121.00,0.57,-2.65,0.15,97.88,7.12,68.31,-12.75,34.56,-0.88,-2.44,88.88,3.06,1.21,-9.63,-1.33,-0.66,7.06,1.57,-0.67,0.34,-0.37,0.54,7.00,190.50,10.34,63.42,
1502143.00,18.62,22.00,94608.19,143.09,0.26,-2.47,0.12,92.62,10.69,107.06,-8.50,34.19,-7.75,-0.38,82.25,-5.75,1.83,-9.62,-0.43,-1.49,7.28,0.52,-0.53,0.49,-0.56,0.41,7.00,190.50,10.34,63.42,
1502175.00,18.61,22.00,94586.06,145.06,0.32,-2.71,0.19,92.25,11.00,110.56,-7.25,34.50,-8.25,-4.75,85.56,-5.56,1.87,-9.61,-0.37,-1.61,6.73,0.64,-0.52,0.50,-0.57,0.39,7.00,190.50,10.34,63.42,
1502211.00,18.60,22.00,94570.31,146.46,0.43,-2.50,0.34,91.88,11.25,113.31,-7.25,34.50,-8.25,-5.31,85.88,-3.50,1.91,-9.61,-0.31,-1.48,7.10,0.66,-0.50,0.51,-0.58,0.38,7.00,190.50,10.34,63.42,
1502247.00,18.61,22.00,94537.28,149.40,0.53,-2.74,0.28,91.25,11.44,116.81,-7.56,35.69,-9.00,-1.38,87.00,-0.19,1.94,-9.60,-0.21,-1.56,6.67,0.52,-0.49,0.52,-0.60,0.37,7.00,190.50,10.34,63.42,
1502279.00,18.61,22.00,94521.30,150.82,0.42,-2.68,0.19,90.69,11.50,119.38,-5.06,35.25,-8.25,-1.75,86.50,2.25,1.96,-9.60,-0.12,-1.53,6.92,0.31,-0.47,0.53,-0.61,0.35,7.00,190.50,10.34,63.42,
1502315.00,18.61,22.00,94506.11,152.17,0.48,-3.30,0.20,89.88,11.62,122.69,-5.06,35.25,-8.25,-1.44,86.31,3.25,1.97,-9.60,0.01,-1.74,5.96,-0.02,-0.46,0.54,-0.62,0.34,7.00,190.50,10.34,63.42,
1502350.00,18.61,22.00,94484.79,154.07,0.32,-3.79,-0.02,89.31,11.69,125.19,-5.75,34.38,-9.56,-2.62,85.44,2.00,1.98,-9.60,0.11,-1.66,5.80,-0.14,-0.44,0.55,-0.63,0.33,7.00,190.50,10.34,63.42,
1502383.00,18.60,22.00,94461.86,156.11,0.23,-3.72,-0.03,88.75,11.69,127.62,-3.88,35.19,-8.88,-2.50,84.06,1.00,1.99,-9.59,0.23,-1.60,5.93,0.07,-0.43,0.55,-0.64,0.31,7.00,190.50,10.34,63.42,
1502416.00,18.62,22.00,94445.62,157.55,0.45,-3.62,-0.07,88.00,11.75,130.81,-3.88,35.19,-8.88,-2.44,83.81,1.19,1.99,-9.59,0.33,-1.54,5.97,-0.40,-0.41,0.56,-0.65,0.30,7.00,190.50,10.34,63.42,
1502452.00,18.63,22.00,94425.95,159.30,0.34,-3.49,0.08,87.44,11.69,133.19,-5.00,35.19,-11.19,-3.69,84.88,1.56,1.99,-9.59,0.42,-1.50,6.14,-0.24,-0.39,0.57,-0.67,0.28,7.00,190.50,10.34,63.42,
1502485.00,18.63,22.00,94417.95,160.01,0.36,-3.66,0.12,86.75,11.62,136.44,-3.50,35.19,-10.38,-0.94,87.44,-1.75,1.98,-9.58,0.53,-1.67,6.21,-0.40,-0.38,0.57,-0.67,0.27,7.00,190.50,10.34,63.42,
1502518.00,18.62,22.00,94385.17,162.93,0.54,-3.23,0.32,86.31,11.50,138.88,-3.50,35.19,-10.38,-1.69,89.06,-3.12,1.96,-9.58,0.61,-1.41,6.35,-0.28,-0.36,0.58,-0.68,0.26,7.00,190.50,10.34,63.42,
1502554.00,18.63,22.00,94369.98,164.28,0.29,-3.33,0.24,85.94,11.38,141.31,-2.38,34.75,-11.50,-1.88,86.50,-3.69,1.93,-9.58,0.70,-1.75,6.17,-0.56,-0.34,0.59,-0.69,0.24,7.00,190.50,10.34,63.42,
